CAD Net,RefDes,Pin Number,X (in),Y (in),Padstack,Width (in),Height (in),Start Layer,End Layer,
NetC36_1,U7,1,31.321496,17.889848,Pad_18,0.068898,0.037402,"Top Layer","Top Layer"
AUX2-OUT,U15,1,32.714921,17.175078,Pad_19,0.017716,0.058071,"Top Layer","Top Layer"
AUX2-OUT,U15,2,32.689331,17.175078,Pad_19,0.017716,0.058071,"Top Layer","Top Layer"
NetR32_2,U15,3,32.66374,17.175078,Pad_19,0.017716,0.058071,"Top Layer","Top Layer"
3V3,U15,4,32.63815,17.175078,Pad_19,0.017716,0.058071,"Top Layer","Top Layer"
NetR33_2,U15,5,32.612559,17.175078,Pad_19,0.017716,0.058071,"Top Layer","Top Layer"
AUX1-OUT,U15,6,32.586969,17.175078,Pad_19,0.017716,0.058071,"Top Layer","Top Layer"
AUX1-OUT,U15,7,32.561378,17.175078,Pad_19,0.017716,0.058071,"Top Layer","Top Layer"
AUX4-OUT,U15,8,32.561378,16.94374,Pad_19,0.017716,0.058071,"Top Layer","Top Layer"
AUX4-OUT,U15,9,32.586969,16.94374,Pad_19,0.017716,0.058071,"Top Layer","Top Layer"
NetR40_2,U15,10,32.612559,16.94374,Pad_19,0.017716,0.058071,"Top Layer","Top Layer"
GND,U15,11,32.63815,16.94374,Pad_19,0.017716,0.058071,"Top Layer","Top Layer"
NetR41_2,U15,12,32.66374,16.94374,Pad_19,0.017716,0.058071,"Top Layer","Top Layer"
AUX3-OUT,U15,13,32.689331,16.94374,Pad_19,0.017716,0.058071,"Top Layer","Top Layer"
AUX3-OUT,U15,14,32.714921,16.94374,Pad_19,0.017716,0.058071,"Top Layer","Top Layer"
Unconnected_Net,U9,1,32.070004,16.516232,Pad_20,0.03937,0.023622,"Top Layer","Top Layer"
GND,U9,2,32.070004,16.553634,Pad_20,0.03937,0.023622,"Top Layer","Top Layer"
5V,U9,3,32.070004,16.591035,Pad_20,0.03937,0.023622,"Top Layer","Top Layer"
5V,U9,4,31.961736,16.591035,Pad_20,0.03937,0.023622,"Top Layer","Top Layer"
2V5,U9,5,31.961736,16.516232,Pad_20,0.03937,0.023622,"Top Layer","Top Layer"
Unconnected_Net,FID3,F1,33.296828,18.123747,Pad_21,0.03937,0.03937,"Top Layer","Top Layer"
5V,TP2,1,31.861221,15.679488,Pad_21,0.03937,0.03937,"Top Layer","Top Layer"
2V5,U10,48,31.963465,16.384937,Pad_22,0.058071,0.011811,"Top Layer","Top Layer"
2V5,U10,47,31.963465,16.365252,Pad_22,0.058071,0.011811,"Top Layer","Top Layer"
GND,U10,46,31.963465,16.345567,Pad_22,0.058071,0.011811,"Top Layer","Top Layer"
SENSOR0,U10,45,31.963465,16.325882,Pad_22,0.058071,0.011811,"Top Layer","Top Layer"
SENSOR1,U10,44,31.963465,16.306197,Pad_22,0.058071,0.011811,"Top Layer","Top Layer"
GND,U10,43,31.963465,16.286512,Pad_22,0.058071,0.011811,"Top Layer","Top Layer"
2V5,U10,42,31.963465,16.266827,Pad_22,0.058071,0.011811,"Top Layer","Top Layer"
2V5,U10,41,31.963465,16.247142,Pad_22,0.058071,0.011811,"Top Layer","Top Layer"
GND,U10,40,31.963465,16.227457,Pad_22,0.058071,0.011811,"Top Layer","Top Layer"
SENSOR2,U10,39,31.963465,16.207772,Pad_22,0.058071,0.011811,"Top Layer","Top Layer"
SENSOR3,U10,38,31.963465,16.188087,Pad_22,0.058071,0.011811,"Top Layer","Top Layer"
GND,U10,37,31.963465,16.168402,Pad_22,0.058071,0.011811,"Top Layer","Top Layer"
3V3,U10,36,31.963465,16.148717,Pad_22,0.058071,0.011811,"Top Layer","Top Layer"
2V5,U10,35,31.963465,16.129032,Pad_22,0.058071,0.011811,"Top Layer","Top Layer"
2V5,U10,34,31.963465,16.109347,Pad_22,0.058071,0.011811,"Top Layer","Top Layer"
GND,U10,33,31.963465,16.089662,Pad_22,0.058071,0.011811,"Top Layer","Top Layer"
SENSOR4,U10,32,31.963465,16.069977,Pad_22,0.058071,0.011811,"Top Layer","Top Layer"
SENSOR5,U10,31,31.963465,16.050291,Pad_22,0.058071,0.011811,"Top Layer","Top Layer"
GND,U10,30,31.963465,16.030606,Pad_22,0.058071,0.011811,"Top Layer","Top Layer"
2V5,U10,29,31.963465,16.010921,Pad_22,0.058071,0.011811,"Top Layer","Top Layer"
2V5,U10,28,31.963465,15.991236,Pad_22,0.058071,0.011811,"Top Layer","Top Layer"
GND,U10,27,31.963465,15.971551,Pad_22,0.058071,0.011811,"Top Layer","Top Layer"
SENSOR6,U10,26,31.963465,15.951866,Pad_22,0.058071,0.011811,"Top Layer","Top Layer"
SENSOR7,U10,25,31.963465,15.932181,Pad_22,0.058071,0.011811,"Top Layer","Top Layer"
SELECT,U10,24,31.665197,15.932181,Pad_22,0.058071,0.011811,"Top Layer","Top Layer"
SDADC17,U10,23,31.665197,15.951866,Pad_22,0.058071,0.011811,"Top Layer","Top Layer"
GND,U10,22,31.665197,15.971551,Pad_22,0.058071,0.011811,"Top Layer","Top Layer"
SDADC18,U10,21,31.665197,15.991236,Pad_22,0.058071,0.011811,"Top Layer","Top Layer"
GND,U10,20,31.665197,16.010921,Pad_22,0.058071,0.011811,"Top Layer","Top Layer"
3V3,U10,19,31.665197,16.030606,Pad_22,0.058071,0.011811,"Top Layer","Top Layer"
GND,U10,18,31.665197,16.050291,Pad_22,0.058071,0.011811,"Top Layer","Top Layer"
SDADC19,U10,17,31.665197,16.069977,Pad_22,0.058071,0.011811,"Top Layer","Top Layer"
GND,U10,16,31.665197,16.089662,Pad_22,0.058071,0.011811,"Top Layer","Top Layer"
SDADC11,U10,15,31.665197,16.109347,Pad_22,0.058071,0.011811,"Top Layer","Top Layer"
Unconnected_Net,U10,14,31.665197,16.129032,Pad_22,0.058071,0.011811,"Top Layer","Top Layer"
GND,U10,13,31.665197,16.148717,Pad_22,0.058071,0.011811,"Top Layer","Top Layer"
3V3,U10,12,31.665197,16.168402,Pad_22,0.058071,0.011811,"Top Layer","Top Layer"
GND,U10,11,31.665197,16.188087,Pad_22,0.058071,0.011811,"Top Layer","Top Layer"
SDADC12,U10,10,31.665197,16.207772,Pad_22,0.058071,0.011811,"Top Layer","Top Layer"
GND,U10,9,31.665197,16.227457,Pad_22,0.058071,0.011811,"Top Layer","Top Layer"
SDADC13,U10,8,31.665197,16.247142,Pad_22,0.058071,0.011811,"Top Layer","Top Layer"
GND,U10,7,31.665197,16.266827,Pad_22,0.058071,0.011811,"Top Layer","Top Layer"
3V3,U10,6,31.665197,16.286512,Pad_22,0.058071,0.011811,"Top Layer","Top Layer"
GND,U10,5,31.665197,16.306197,Pad_22,0.058071,0.011811,"Top Layer","Top Layer"
SDADC14,U10,4,31.665197,16.325882,Pad_22,0.058071,0.011811,"Top Layer","Top Layer"
GND,U10,3,31.665197,16.345567,Pad_22,0.058071,0.011811,"Top Layer","Top Layer"
SDADC15,U10,2,31.665197,16.365252,Pad_22,0.058071,0.011811,"Top Layer","Top Layer"
3V3,U10,1,31.665197,16.384937,Pad_22,0.058071,0.011811,"Top Layer","Top Layer"
12V,U8,5,31.744187,17.791484,Pad_23,0.047244,0.015748,"Top Layer","Top Layer"
NetQ1_1,U8,4,31.744187,17.740303,Pad_23,0.047244,0.015748,"Top Layer","Top Layer"
NetR11_2,U8,3,31.669384,17.740303,Pad_23,0.047244,0.015748,"Top Layer","Top Layer"
GND,U8,2,31.669384,17.765893,Pad_23,0.047244,0.015748,"Top Layer","Top Layer"
NetU6_30,U8,1,31.669384,17.791484,Pad_23,0.047244,0.015748,"Top Layer","Top Layer"
NetQ1_1,Q1,1,31.829394,17.739207,Pad_24,0.059055,0.023622,"Top Layer","Top Layer"
NetC35_1,Q1,2,31.829394,17.664404,Pad_24,0.059055,0.023622,"Top Layer","Top Layer"
SENSOR-5V,Q1,3,31.904197,17.701805,Pad_24,0.059055,0.023622,"Top Layer","Top Layer"
3V3,C60,2,30.848332,18.036463,Pad_25,0.037402,0.037402,"Top Layer","Top Layer"
GND,C60,1,30.848332,18.095518,Pad_25,0.037402,0.037402,"Top Layer","Top Layer"
3V3,D13,1,30.20812,17.712112,Pad_26,0.082677,0.05315,"Top Layer","Top Layer"
CON-IO4,D13,2,30.20812,17.594002,Pad_26,0.082677,0.05315,"Top Layer","Top Layer"
CON-IO4,C64,2,30.254238,17.386643,Pad_25,0.037402,0.037402,"Top Layer","Top Layer"
GND,C64,1,30.195183,17.386643,Pad_25,0.037402,0.037402,"Top Layer","Top Layer"
GND,R52,2,30.188145,17.321733,Pad_7,0.035433,0.03937,"Top Layer","Top Layer"
CON-IO4,R52,1,30.255074,17.321733,Pad_7,0.035433,0.03937,"Top Layer","Top Layer"
VDD_3V3,VDD,1,30.876339,15.212037,Pad_21,0.03937,0.03937,"Top Layer","Top Layer"
3V3,C1,2,31.441184,15.587381,Pad_25,0.037402,0.037402,"Top Layer","Top Layer"
GND,C1,1,31.382129,15.587381,Pad_25,0.037402,0.037402,"Top Layer","Top Layer"
24V,C2,1,32.537756,15.544389,Pad_25,0.037402,0.037402,"Top Layer","Top Layer"
GND,C2,2,32.596811,15.544389,Pad_25,0.037402,0.037402,"Top Layer","Top Layer"
GND,C3,1,32.596811,15.607381,Pad_25,0.037402,0.037402,"Top Layer","Top Layer"
24V,C3,2,32.537756,15.607381,Pad_25,0.037402,0.037402,"Top Layer","Top Layer"
GND,C4,1,32.39378,15.545284,Pad_25,0.037402,0.037402,"Top Layer","Top Layer"
12V,C4,2,32.334725,15.545284,Pad_25,0.037402,0.037402,"Top Layer","Top Layer"
