CAD Net,X (in),Y (in),Padstack,Diameter (in),Start Layer,End Layer,
VDD,31.274605,16.454584,Pad_42,0.027559,"Top Layer","Bottom Layer"
VDD,31.015369,16.197661,Pad_42,0.027559,"Top Layer","Bottom Layer"
3V3,32.340554,16.59628,Pad_42,0.027559,"Top Layer","Bottom Layer"
SENSOR-5V-FB,32.318746,17.221662,Pad_42,0.027559,"Top Layer","Bottom Layer"
AUX1-IN,32.377702,17.226942,Pad_42,0.027559,"Top Layer","Bottom Layer"
3V3,32.63009,16.10221,Pad_42,0.027559,"Top Layer","Bottom Layer"
SENSOR6-IN,32.369962,16.107402,Pad_42,0.027559,"Top Layer","Bottom Layer"
SENSOR1-IN,32.308928,16.103903,Pad_42,0.027559,"Top Layer","Bottom Layer"
3V3,32.035542,16.101103,Pad_42,0.027559,"Top Layer","Bottom Layer"
3V3,32.035542,16.994972,Pad_42,0.027559,"Top Layer","Bottom Layer"
3V3,32.640016,17.118555,Pad_42,0.027559,"Top Layer","Bottom Layer"
3V3,32.351378,17.641375,Pad_42,0.027559,"Top Layer","Bottom Layer"
3V3,31.505905,15.660874,Pad_42,0.027559,"Top Layer","Bottom Layer"
3V3,31.004921,16.006532,Pad_42,0.027559,"Top Layer","Bottom Layer"
SELECT,31.665354,15.89039,Pad_42,0.027559,"Top Layer","Bottom Layer"
SENSOR-5V,32.894685,17.151217,Pad_42,0.027559,"Top Layer","Bottom Layer"
SENSOR4-IN,32.469926,16.880533,Pad_42,0.027559,"Top Layer","Bottom Layer"
SENSOR9-IN,32.274478,16.878579,Pad_42,0.027559,"Top Layer","Bottom Layer"
SENSOR-5V,32.16437,17.70043,Pad_42,0.027559,"Top Layer","Bottom Layer"
5V,31.960432,15.678938,Pad_42,0.027559,"Top Layer","Bottom Layer"
5V,31.95964,16.552241,Pad_42,0.027559,"Top Layer","Bottom Layer"
3V3,30.715551,17.774537,Pad_42,0.027559,"Top Layer","Bottom Layer"
3V3,30.333661,17.782123,Pad_42,0.027559,"Top Layer","Bottom Layer"
2V5,31.877952,17.154293,Pad_42,0.027559,"Top Layer","Bottom Layer"
2V5,31.880394,16.900945,Pad_42,0.027559,"Top Layer","Bottom Layer"
2V5,31.879648,16.448319,Pad_42,0.027559,"Top Layer","Bottom Layer"
2V5,31.880876,16.2469,Pad_42,0.027559,"Top Layer","Bottom Layer"
2V5,31.880876,16.109552,Pad_42,0.027559,"Top Layer","Bottom Layer"
2V5,31.880876,15.991236,Pad_42,0.027559,"Top Layer","Bottom Layer"
2V5,31.877952,17.253579,Pad_42,0.027559,"Top Layer","Bottom Layer"
3V3,31.733288,17.177662,Pad_42,0.027559,"Top Layer","Bottom Layer"
3V3,31.735219,17.058166,Pad_42,0.027559,"Top Layer","Bottom Layer"
3V3,31.733539,16.920629,Pad_42,0.027559,"Top Layer","Bottom Layer"
3V3,31.733539,16.384937,Pad_42,0.027559,"Top Layer","Bottom Layer"
3V3,31.733539,16.286512,Pad_42,0.027559,"Top Layer","Bottom Layer"
3V3,31.733539,16.168402,Pad_42,0.027559,"Top Layer","Bottom Layer"
3V3,31.734252,16.031318,Pad_42,0.027559,"Top Layer","Bottom Layer"
3V3,31.732324,17.27496,Pad_42,0.027559,"Top Layer","Bottom Layer"
SELECT,31.66437,16.793933,Pad_42,0.027559,"Top Layer","Bottom Layer"
SELECT,31.133858,16.223067,Pad_42,0.027559,"Top Layer","Bottom Layer"
24V,29.988262,16.796048,Pad_42,0.027559,"Top Layer","Bottom Layer"
24V,29.824803,16.795902,Pad_42,0.027559,"Top Layer","Bottom Layer"
24V,32.537401,15.290981,Pad_42,0.027559,"Top Layer","Bottom Layer"
NetR4_2,30.761811,15.278185,Pad_42,0.027559,"Top Layer","Bottom Layer"
VCC-5V,30.956693,15.231926,Pad_42,0.027559,"Top Layer","Bottom Layer"
NRST,30.75686,16.010921,Pad_42,0.027559,"Top Layer","Bottom Layer"
NetR4_2,31.066299,15.368358,Pad_42,0.027559,"Top Layer","Bottom Layer"
NetU6_30,31.605352,17.790148,Pad_42,0.027559,"Top Layer","Bottom Layer"
NRST,30.758858,16.43665,Pad_42,0.027559,"Top Layer","Bottom Layer"
